pair,side,entry_time_et,exit_time_et,hold_min,entry_z,exit_z,beta,qty_a,qty_b,entry_a,entry_b,exit_a,exit_b,pnl,exit_reason
SPY-IVV,LONG_SPREAD,2025-12-10 12:46:00-05:00,2025-12-10 12:48:00-05:00,2.0,-2.4328565669753557,-0.3599385693607917,0.9797073578522415,6,-6,683.1099853515625,686.5095825195312,683.3544921875,686.7100219726562,0.264404296875,TP
SPY-IVV,SHORT_SPREAD,2025-12-10 12:49:00-05:00,2025-12-10 12:52:00-05:00,3.0,2.099528719432932,-0.18088821582541093,0.9739967731046919,-6,6,683.4199829101562,686.875,683.6749877929688,687.0900268554688,-0.2398681640625,TP
SPY-IVV,SHORT_SPREAD,2025-12-10 12:59:00-05:00,2025-12-10 13:04:00-05:00,5.0,2.0255977353046664,0.28395436494570003,0.9865388338904983,-6,6,683.8400268554688,687.280029296875,683.77001953125,687.197021484375,-0.0780029296875,TP
SPY-IVV,LONG_SPREAD,2025-12-10 14:08:00-05:00,2025-12-10 14:14:00-05:00,6.0,-3.6883812794912565,0.3030575103055156,0.9826529461928272,6,-6,685.1300048828125,688.5499877929688,684.75,688.1900024414062,-0.1201171875,TP
SPY-IVV,SHORT_SPREAD,2025-12-10 14:22:00-05:00,2025-12-10 14:23:00-05:00,1.0,3.6135826010958736,0.07508469688965388,0.9880685680787239,-6,6,684.6500244140625,688.0800170898438,684.3099975585938,687.739990234375,0.0,TP
SPY-IVV,SHORT_SPREAD,2025-12-10 14:29:00-05:00,2025-12-10 14:36:00-05:00,7.0,2.8088881388217697,4.0216382389531455,0.9877490251413947,-6,6,684.2100219726562,687.5800170898438,685.4000244140625,688.8499755859375,0.479736328125,STOP
SPY-IVV,SHORT_SPREAD,2025-12-10 14:43:00-05:00,2025-12-10 14:44:00-05:00,1.0,2.963978599000306,0.1482627906859217,0.9940237279122307,-6,6,683.97998046875,687.3900146484375,684.3499755859375,687.760009765625,0.0,TP
SPY-IVV,SHORT_SPREAD,2025-12-10 14:46:00-05:00,2025-12-10 14:49:00-05:00,3.0,3.9871079821257007,-3.913415913646666,0.9961999641812852,-6,6,685.322021484375,688.5999755859375,685.2550048828125,688.719970703125,1.1220703125,STOP
SPY-IVV,SHORT_SPREAD,2025-12-11 09:39:00-05:00,2025-12-11 09:44:00-05:00,5.0,2.1342678249412517,0.07493978024361987,0.9845193035703645,-6,6,685.3099975585938,688.780029296875,685.5850219726562,689.0549926757812,-0.0003662109375,TP
SPY-IVV,LONG_SPREAD,2025-12-11 10:02:00-05:00,2025-12-11 10:08:00-05:00,6.0,-2.441290435327328,-0.1408479615541979,0.9929153769257147,6,-6,682.8049926757812,686.2000122070312,684.5396728515625,687.989990234375,-0.331787109375,TP
SPY-IVV,LONG_SPREAD,2025-12-11 10:11:00-05:00,2025-12-11 10:12:00-05:00,1.0,-2.135237747118897,0.3134989821759555,0.9926481478756521,6,-6,684.8790893554688,688.2999877929688,685.219970703125,688.6699829101562,-0.1746826171875,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 11:22:00-05:00,2025-12-11 11:29:00-05:00,7.0,2.5448873773046894,0.07168096987206075,0.997311085409084,-6,6,685.2000122070312,688.6995849609375,684.60498046875,688.030029296875,-0.4471435546875,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 11:45:00-05:00,2025-12-11 11:47:00-05:00,2.0,2.461718830361511,-0.34536137042542664,0.9917611044312612,-6,6,686.60498046875,690.0800170898438,686.4199829101562,689.85498046875,-0.240234375,TP
SPY-IVV,LONG_SPREAD,2025-12-11 11:57:00-05:00,2025-12-11 11:59:00-05:00,2.0,-2.038083060876192,-3.164158941679412,0.9915417358725194,6,-6,684.9450073242188,688.378173828125,685.5,688.9301147460938,0.018310546875,STOP
SPY-IVV,LONG_SPREAD,2025-12-11 12:28:00-05:00,2025-12-11 12:29:00-05:00,1.0,-2.9293576386756652,-0.06709242659924108,0.9845405319547926,6,-6,687.3200073242188,690.780029296875,687.35498046875,690.7899780273438,0.150146484375,TP
SPY-IVV,LONG_SPREAD,2025-12-11 13:26:00-05:00,2025-12-11 13:31:00-05:00,5.0,-2.360918870007615,-0.226577778428261,0.9959269709437023,6,-6,687.4500122070312,690.8699951171875,687.4600219726562,690.9299926757812,-0.2999267578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 14:26:00-05:00,2025-12-11 14:27:00-05:00,1.0,2.025969029463087,0.17474577521998125,0.9753303733749621,-6,6,688.739990234375,692.2064819335938,688.6500244140625,692.1099853515625,-0.0391845703125,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 15:01:00-05:00,2025-12-11 15:11:00-05:00,10.0,2.6596246377508512,0.3160661921025479,0.9863133558595529,-6,6,689.0349731445312,692.47998046875,688.8201293945312,692.2899169921875,0.148681640625,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 15:33:00-05:00,2025-12-11 15:34:00-05:00,1.0,2.0069431288237585,-0.30670805630862386,0.9865901205239866,-6,6,688.3800048828125,691.8400268554688,688.2999877929688,691.7100219726562,-0.2999267578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-11 15:35:00-05:00,2025-12-11 15:37:00-05:00,2.0,2.456303797620031,-3.2916242081084954,0.9841257276283754,-6,6,688.219970703125,691.7005004882812,688.1400146484375,691.5999755859375,-0.1234130859375,STOP
SPY-IVV,SHORT_SPREAD,2025-12-11 15:52:00-05:00,2025-12-11 15:56:00-05:00,4.0,2.252511121547434,0.2548546163334555,0.9898159861834555,-6,6,688.9500122070312,692.3900146484375,688.2999877929688,691.739990234375,0.0,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 09:32:00-05:00,2025-12-12 09:33:00-05:00,1.0,2.374713882164025,-4.16613547372589,0.9906141993847437,-6,6,688.1900024414062,691.72998046875,688.5549926757812,692.010009765625,-0.509765625,STOP
SPY-IVV,LONG_SPREAD,2025-12-12 09:37:00-05:00,2025-12-12 09:46:00-05:00,9.0,-4.393221220584515,-0.11391431160330615,0.9972953719582396,6,-6,688.8099975585938,692.2000122070312,688.0250244140625,691.5,-0.509765625,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 09:57:00-05:00,2025-12-12 09:58:00-05:00,1.0,2.516792858032612,-3.550945880539187,1.015800665575719,-6,6,687.6300048828125,691.219970703125,687.6300048828125,691.1199951171875,-0.599853515625,STOP
SPY-IVV,LONG_SPREAD,2025-12-12 10:13:00-05:00,2025-12-12 10:21:00-05:00,8.0,-3.6532007111621,-0.10680563718067754,1.0037256375835588,6,-6,686.0900268554688,689.5399780273438,685.39599609375,688.7899780273438,0.3358154296875,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 10:44:00-05:00,2025-12-12 10:47:00-05:00,3.0,2.053631574233393,0.2814472458087107,0.9899831593005289,-6,6,685.2000122070312,688.614990234375,685.280029296875,688.7100219726562,0.090087890625,TP
SPY-IVV,LONG_SPREAD,2025-12-12 11:04:00-05:00,2025-12-12 11:05:00-05:00,1.0,-2.0300520242971007,-0.36380909773791525,0.9908061755682696,6,-6,680.6199951171875,684.0418701171875,681.0,684.4500122070312,-0.1688232421875,TP
SPY-IVV,LONG_SPREAD,2025-12-12 11:13:00-05:00,2025-12-12 11:15:00-05:00,2.0,-3.064874135497485,-0.34455823899635485,0.9936663177575382,6,-6,681.1599731445312,684.5599975585938,681.6099853515625,685.02001953125,-0.06005859375,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 11:25:00-05:00,2025-12-12 11:27:00-05:00,2.0,2.1030752943300888,0.19927305316860433,0.9938389959427795,-6,6,680.8300170898438,684.1799926757812,680.5599975585938,683.97998046875,0.4200439453125,TP
SPY-IVV,LONG_SPREAD,2025-12-12 11:43:00-05:00,2025-12-12 11:46:00-05:00,3.0,-2.505933981302348,0.1330636151034564,0.9939699101967363,6,-6,680.4500122070312,683.8400268554688,680.02001953125,683.4099731445312,0.0003662109375,TP
SPY-IVV,LONG_SPREAD,2025-12-12 11:54:00-05:00,2025-12-12 11:55:00-05:00,1.0,-2.7403584349415953,-0.32276808244796834,0.9944318717336834,6,-6,680.0499877929688,683.469970703125,679.6900024414062,683.0900268554688,0.1197509765625,TP
SPY-IVV,LONG_SPREAD,2025-12-12 12:32:00-05:00,2025-12-12 12:33:00-05:00,1.0,-2.079139333597172,-0.15192320114658672,0.9875289580006236,6,-6,681.5449829101562,684.969970703125,681.9500122070312,685.3499755859375,0.150146484375,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 12:41:00-05:00,2025-12-12 12:42:00-05:00,1.0,2.217143597553261,0.09494790277111018,0.9902730207756552,-6,6,682.510009765625,685.9299926757812,682.7000122070312,686.0399780273438,-0.4801025390625,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 12:43:00-05:00,2025-12-12 12:44:00-05:00,1.0,2.1902430329646148,-0.3943016877826118,0.9914198818745975,-6,6,682.5900268554688,686.0250244140625,682.469970703125,685.9099731445312,0.030029296875,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 13:14:00-05:00,2025-12-12 13:16:00-05:00,2.0,3.072682952523043,-0.37120894741686583,0.995004073474653,-6,6,683.6500244140625,687.0900268554688,684.14501953125,687.5900268554688,0.030029296875,TP
SPY-IVV,LONG_SPREAD,2025-12-12 13:21:00-05:00,2025-12-12 13:22:00-05:00,1.0,-2.288439497137064,-3.274796947337647,0.9943184943538685,6,-6,683.4000244140625,686.9500122070312,683.22998046875,686.6799926757812,0.599853515625,STOP
SPY-IVV,LONG_SPREAD,2025-12-12 13:27:00-05:00,2025-12-12 13:29:00-05:00,2.0,-3.322393095992375,-0.023460949294380227,0.9887445834685392,6,-6,683.5700073242188,686.9747924804688,683.8800048828125,687.3200073242188,-0.2113037109375,TP
SPY-IVV,LONG_SPREAD,2025-12-12 13:33:00-05:00,2025-12-12 13:37:00-05:00,4.0,-3.310711524885348,-0.34009779312983124,0.9885896772468574,6,-6,683.501708984375,686.969970703125,683.3599853515625,686.75,0.469482421875,TP
SPY-IVV,LONG_SPREAD,2025-12-12 13:54:00-05:00,2025-12-12 13:56:00-05:00,2.0,-2.019425507688577,0.23664311702968105,0.9908854313331081,6,-6,683.2949829101562,686.7000122070312,683.1300048828125,686.5599975585938,-0.1497802734375,TP
SPY-IVV,LONG_SPREAD,2025-12-12 14:28:00-05:00,2025-12-12 14:30:00-05:00,2.0,-2.004789850214652,0.31587214057902774,0.9942986452820115,6,-6,681.3150024414062,684.760009765625,681.739990234375,685.1199951171875,0.3900146484375,TP
SPY-IVV,SHORT_SPREAD,2025-12-12 14:38:00-05:00,2025-12-12 14:43:00-05:00,5.0,2.238912114293527,-0.3009694912041939,0.9911299264212782,-6,6,681.739990234375,685.1400146484375,681.8499755859375,685.25,0.0,TP
SPY-IVV,LONG_SPREAD,2025-12-12 15:01:00-05:00,2025-12-12 15:04:00-05:00,3.0,-2.0220821254287666,-0.1474331316299069,0.992053798670599,6,-6,681.7050170898438,685.2000122070312,681.7899780273438,685.260009765625,0.1497802734375,TP
SPY-IVV,LONG_SPREAD,2025-12-15 09:33:00-05:00,2025-12-15 09:35:00-05:00,2.0,-2.3065363205983602,0.11386871338164106,0.988002400343723,6,-6,684.3800048828125,687.7999877929688,684.2100219726562,687.6400146484375,-0.06005859375,TP
SPY-IVV,LONG_SPREAD,2025-12-15 09:42:00-05:00,2025-12-15 09:43:00-05:00,1.0,-2.738184640124125,-0.18021120625147805,0.9906178906755616,6,-6,684.0499877929688,687.5045166015625,683.8699951171875,687.27001953125,0.3270263671875,TP
SPY-IVV,LONG_SPREAD,2025-12-15 09:45:00-05:00,2025-12-15 09:48:00-05:00,3.0,-3.2994751160886584,-4.419929270690046,0.9897135550850802,6,-6,683.4099731445312,686.8400268554688,683.25,686.69091796875,-0.065185546875,STOP
SPY-IVV,SHORT_SPREAD,2025-12-15 09:54:00-05:00,2025-12-15 10:00:00-05:00,6.0,2.52950279298147,0.39228204570426206,0.9890068151863286,-6,6,682.9149780273438,686.3400268554688,682.1199951171875,685.530029296875,-0.090087890625,TP
SPY-IVV,LONG_SPREAD,2025-12-15 10:10:00-05:00,2025-12-15 10:11:00-05:00,1.0,-2.4562259728787343,-0.04777172711089976,0.9889131402836859,6,-6,681.5449829101562,684.969970703125,681.2703857421875,684.8099975585938,-0.687744140625,TP
SPY-IVV,LONG_SPREAD,2025-12-15 10:12:00-05:00,2025-12-15 10:13:00-05:00,1.0,-2.925989554473709,-3.3759183067033725,0.9896442922082577,6,-6,681.3101196289062,684.8800048828125,681.4400024414062,684.7949829101562,1.2894287109375,STOP
SPY-IVV,SHORT_SPREAD,2025-12-15 10:21:00-05:00,2025-12-15 10:22:00-05:00,1.0,2.231418141039301,-0.399702269743982,0.9894893822565527,-6,6,681.1699829101562,684.6099853515625,680.8200073242188,684.2000732421875,-0.359619140625,TP
SPY-IVV,LONG_SPREAD,2025-12-15 10:33:00-05:00,2025-12-15 10:35:00-05:00,2.0,-3.3680189280709136,0.2056643803790835,0.9906532955642251,6,-6,681.1950073242188,684.5974731445312,681.0700073242188,684.469970703125,0.0150146484375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 10:48:00-05:00,2025-12-15 10:49:00-05:00,1.0,2.1878904316358656,0.3289814410625299,0.9899598602930089,-6,6,681.6500244140625,685.0599975585938,682.0800170898438,685.510009765625,0.1201171875,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 11:49:00-05:00,2025-12-15 11:52:00-05:00,3.0,2.2831278141666416,0.040058240219310634,0.9955738981139739,-6,6,680.5499877929688,683.9000244140625,681.2399291992188,684.6199951171875,0.18017578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 11:59:00-05:00,2025-12-15 12:00:00-05:00,1.0,3.350455396147474,-0.05806732631556624,0.992400994392795,-6,6,680.8800048828125,684.2899780273438,681.0499877929688,684.469970703125,0.06005859375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 12:05:00-05:00,2025-12-15 12:10:00-05:00,5.0,2.029692478332899,0.13068994347773574,0.98823302398006,-6,6,680.9099731445312,684.3499755859375,681.02001953125,684.4299926757812,-0.18017578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 12:12:00-05:00,2025-12-15 12:19:00-05:00,7.0,2.87414687277574,0.14982121526115927,0.9846802914688946,-6,6,681.0999145507812,684.47998046875,680.4299926757812,683.8400268554688,0.1798095703125,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 12:39:00-05:00,2025-12-15 12:40:00-05:00,1.0,2.8198016312426257,0.34425235326446674,0.9882216549028593,-6,6,680.8300170898438,684.219970703125,680.9849853515625,684.4199829101562,0.270263671875,TP
SPY-IVV,LONG_SPREAD,2025-12-15 13:00:00-05:00,2025-12-15 13:04:00-05:00,4.0,-2.4082979852816995,-0.15374444775914217,0.982024988803842,6,-6,680.4400024414062,683.8200073242188,680.5700073242188,683.9400024414062,0.06005859375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 13:06:00-05:00,2025-12-15 13:10:00-05:00,4.0,2.4808041589669196,0.2821395573057204,0.9860087473023788,-6,6,680.8900146484375,684.22998046875,680.875,684.2999877929688,0.5101318359375,TP
SPY-IVV,LONG_SPREAD,2025-12-15 13:35:00-05:00,2025-12-15 13:38:00-05:00,3.0,-2.1753612067282817,0.1930394148609213,0.9960522990221875,6,-6,679.8200073242188,683.260009765625,680.1057739257812,683.5123291015625,0.20068359375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 13:49:00-05:00,2025-12-15 13:50:00-05:00,1.0,3.2439948140137385,-0.11621172214684274,0.9964796863284872,-6,6,680.4199829101562,683.8300170898438,680.7100219726562,684.1199951171875,-0.0003662109375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 14:55:00-05:00,2025-12-15 15:00:00-05:00,5.0,2.094491775403885,-0.29465362426380437,0.9997115961985735,-6,6,681.219970703125,684.6400146484375,681.25,684.6900024414062,0.1197509765625,TP
SPY-IVV,LONG_SPREAD,2025-12-15 15:18:00-05:00,2025-12-15 15:23:00-05:00,5.0,-2.059894553418276,0.16113718170088606,0.9822456563811031,6,-6,681.1300048828125,684.5599975585938,680.75,684.1599731445312,0.1201171875,TP
SPY-IVV,LONG_SPREAD,2025-12-15 15:35:00-05:00,2025-12-15 15:37:00-05:00,2.0,-7.131426443809905,-0.1600539368611507,0.9859683326712206,6,-6,680.6925048828125,684.1300048828125,680.8800048828125,684.2949829101562,0.1351318359375,TP
SPY-IVV,SHORT_SPREAD,2025-12-15 15:49:00-05:00,2025-12-15 15:53:00-05:00,4.0,2.096308598696349,-0.12300993022601438,0.9871271369809694,-6,6,681.1749877929688,684.5700073242188,681.4000244140625,684.8099975585938,0.0897216796875,TP
SPY-IVV,LONG_SPREAD,2025-12-16 09:46:00-05:00,2025-12-16 09:51:00-05:00,5.0,-2.813424370411355,3.215905245567401,0.4578193687054436,4,-9,678.52001953125,679.5,680.5700073242188,681.6300048828125,-10.9700927734375,STOP
SPY-IVV,SHORT_SPREAD,2025-12-16 11:56:00-05:00,2025-12-16 11:58:00-05:00,2.0,2.627645075397888,0.29870415414447565,0.9938302141880613,-6,6,677.8400268554688,678.780029296875,678.2800903320312,679.27001953125,0.299560546875,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 12:33:00-05:00,2025-12-16 12:35:00-05:00,2.0,2.1628590874329365,-0.3492127455458745,0.9993998878599787,-6,6,677.8250122070312,678.760009765625,678.1900024414062,679.1749877929688,0.2999267578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 13:05:00-05:00,2025-12-16 13:08:00-05:00,3.0,3.1739729290797523,0.0739339565114898,0.9900853607059507,-6,6,675.6300048828125,676.6099853515625,675.760009765625,676.6799926757812,-0.3599853515625,TP
SPY-IVV,LONG_SPREAD,2025-12-16 13:12:00-05:00,2025-12-16 13:15:00-05:00,3.0,-2.705968241528983,-0.06368989079412625,0.9907038705685562,6,-6,675.4199829101562,676.2999877929688,676.0700073242188,676.9099731445312,0.240234375,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 13:16:00-05:00,2025-12-16 13:20:00-05:00,4.0,3.374569234235143,0.34318274549515443,0.9872229232767694,-6,6,675.8699951171875,676.8380126953125,675.4600219726562,676.4099731445312,-0.1083984375,TP
SPY-IVV,LONG_SPREAD,2025-12-16 13:32:00-05:00,2025-12-16 13:34:00-05:00,2.0,-2.3371340787685013,-0.3296532566375629,0.9874103166910854,6,-6,675.9099731445312,676.8499755859375,676.5599975585938,677.530029296875,-0.18017578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 13:39:00-05:00,2025-12-16 13:42:00-05:00,3.0,2.455291704747756,-0.1403241990448987,0.9859968000907778,-6,6,677.14501953125,678.1300048828125,677.4299926757812,678.3800048828125,-0.2098388671875,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 13:44:00-05:00,2025-12-16 13:45:00-05:00,1.0,2.9236661254143628,-0.3503356271938073,0.9876265289760925,-6,6,677.8400268554688,678.8300170898438,678.219970703125,679.1500244140625,-0.359619140625,TP
SPY-IVV,LONG_SPREAD,2025-12-16 13:53:00-05:00,2025-12-16 13:57:00-05:00,4.0,-2.263911985874668,-0.11002831228053489,0.9871988787209102,6,-6,678.1699829101562,679.1799926757812,677.780029296875,678.77001953125,0.1201171875,TP
SPY-IVV,LONG_SPREAD,2025-12-16 14:02:00-05:00,2025-12-16 14:05:00-05:00,3.0,-3.6281936235990164,0.08469248710541716,0.9862078900681367,6,-6,677.1400146484375,678.1599731445312,676.6799926757812,677.64501953125,0.32958984375,TP
SPY-IVV,LONG_SPREAD,2025-12-16 14:13:00-05:00,2025-12-16 14:15:00-05:00,2.0,-2.180026512397482,-0.2944384776852467,0.9854717773881917,6,-6,676.1699829101562,677.0999755859375,676.22998046875,677.1900024414062,-0.18017578125,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 14:31:00-05:00,2025-12-16 14:35:00-05:00,4.0,2.7337514460272017,-0.12637689655064185,0.9868847934336227,-6,6,677.260009765625,678.25,677.8400268554688,678.8499755859375,0.1197509765625,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 15:42:00-05:00,2025-12-16 15:43:00-05:00,1.0,2.3028136253605265,0.17504595030686562,0.9906052878732642,-6,6,680.25,681.2449951171875,679.989990234375,680.9932861328125,0.0498046875,TP
SPY-IVV,SHORT_SPREAD,2025-12-16 15:54:00-05:00,2025-12-16 15:55:00-05:00,1.0,3.382537991962104,0.314070327591439,0.9859641432462759,-6,6,679.9099731445312,680.9000244140625,680.0399780273438,681.0599975585938,0.1798095703125,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 11:08:00-05:00,2025-12-10 11:09:00-05:00,1.0,3.8458998773560533,-0.13643605016269955,1.0829354235842141,-6,6,682.3610229492188,627.4299926757812,682.47998046875,627.5499877929688,0.0062255859375,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 11:27:00-05:00,2025-12-10 11:33:00-05:00,6.0,3.8191117723589816,-0.19683005267839387,1.0826967310007387,-6,6,683.744384765625,628.719970703125,683.6500244140625,628.6500244140625,0.146484375,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 11:44:00-05:00,2025-12-10 11:46:00-05:00,2.0,2.0413519697107394,0.011597932389629684,1.0763561895176443,-6,6,683.27001953125,628.2999877929688,683.280029296875,628.280029296875,-0.1798095703125,TP
SPY-VOO,LONG_SPREAD,2025-12-10 11:56:00-05:00,2025-12-10 11:58:00-05:00,2.0,-2.6417404791181096,0.045247264665705444,1.0747909539937524,6,-6,683.5999755859375,628.5599975585938,683.6500244140625,628.5999145507812,0.060791015625,TP
SPY-VOO,LONG_SPREAD,2025-12-10 12:46:00-05:00,2025-12-10 12:47:00-05:00,1.0,-4.639970807058109,-0.2667226355668004,1.0777152286910676,6,-6,683.1099853515625,628.1300048828125,683.1641845703125,628.1900024414062,-0.0347900390625,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 13:12:00-05:00,2025-12-10 13:15:00-05:00,3.0,3.3432849549114034,-0.024002049020258293,1.0852450222725443,-6,6,683.9000244140625,628.8400268554688,683.8400268554688,628.7901000976562,0.0604248046875,TP
SPY-VOO,LONG_SPREAD,2025-12-10 13:27:00-05:00,2025-12-10 13:32:00-05:00,5.0,-2.939213350488575,0.32585515703639467,1.0901318484945546,6,-6,682.9199829101562,627.9998779296875,683.1199951171875,628.1199951171875,0.4793701171875,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 13:37:00-05:00,2025-12-10 13:38:00-05:00,1.0,2.789122045580537,-0.2937505333883933,1.0828803555938096,-6,6,683.125,628.14501953125,683.0900268554688,628.0952758789062,-0.088623046875,TP
SPY-VOO,LONG_SPREAD,2025-12-10 13:51:00-05:00,2025-12-10 13:56:00-05:00,5.0,-2.3869889311149453,-0.2564844526327242,1.0832564511629408,6,-6,682.8599853515625,627.9199829101562,682.52001953125,627.5800170898438,0.0,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 14:07:00-05:00,2025-12-10 14:09:00-05:00,2.0,2.44769541185887,-0.2695049572688065,1.0915104645640044,-6,6,685.0,629.9000244140625,685.2899780273438,630.1599731445312,-0.18017578125,TP
SPY-VOO,LONG_SPREAD,2025-12-10 14:19:00-05:00,2025-12-10 14:21:00-05:00,2.0,-2.3810719586247693,0.2348435185913516,1.0814129030219803,6,-6,685.0349731445312,629.8300170898438,684.8699951171875,629.7319946289062,-0.4017333984375,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 14:26:00-05:00,2025-12-10 14:27:00-05:00,1.0,2.000562482880874,-0.344792805950017,1.0837046085850468,-6,6,683.9000244140625,628.8599853515625,683.5399780273438,628.58349609375,0.5013427734375,TP
SPY-VOO,LONG_SPREAD,2025-12-10 14:28:00-05:00,2025-12-10 14:31:00-05:00,3.0,-2.3555613929137005,-0.20226542374267584,1.0838476929641205,6,-6,683.739990234375,628.6500244140625,684.760009765625,629.6300048828125,0.240234375,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 14:33:00-05:00,2025-12-10 14:34:00-05:00,1.0,2.6592384214946536,-0.0951320190874522,1.0863263188931818,-6,6,685.4299926757812,630.260009765625,685.9893798828125,630.7799072265625,-0.2369384765625,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 14:36:00-05:00,2025-12-10 14:38:00-05:00,2.0,2.1468436239487234,0.13619320747416394,1.0888861982540756,-6,6,685.4000244140625,630.25,685.8300170898438,630.6298828125,-0.3006591796875,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 14:43:00-05:00,2025-12-10 14:44:00-05:00,1.0,2.024652416247096,0.08447552233118372,1.0864883799255496,-6,6,683.97998046875,628.9199829101562,684.3499755859375,629.3300170898438,0.240234375,TP
SPY-VOO,LONG_SPREAD,2025-12-10 14:45:00-05:00,2025-12-10 14:46:00-05:00,1.0,-2.0982428768073538,-0.12502847413748952,1.0860209455910996,6,-6,685.2100219726562,630.0599975585938,685.322021484375,630.1400146484375,0.19189453125,TP
SPY-VOO,LONG_SPREAD,2025-12-10 14:49:00-05:00,2025-12-10 14:51:00-05:00,2.0,-3.350948597398984,0.11954311753421144,1.083923906573244,6,-6,685.2550048828125,630.1400146484375,686.0,630.8099975585938,0.4500732421875,TP
SPY-VOO,SHORT_SPREAD,2025-12-10 15:17:00-05:00,2025-12-10 15:19:00-05:00,2.0,2.1213072126345165,0.3829297976331544,1.0844808457917392,-6,6,688.3389892578125,632.9600219726562,688.239990234375,632.8499755859375,-0.0662841796875,TP
SPY-VOO,LONG_SPREAD,2025-12-11 09:40:00-05:00,2025-12-11 09:41:00-05:00,1.0,-2.9355994943277848,0.35214224425835317,1.085507595163594,6,-6,685.344970703125,630.1799926757812,685.1900024414062,630.0999145507812,-0.4493408203125,TP
SPY-VOO,LONG_SPREAD,2025-12-11 10:14:00-05:00,2025-12-11 10:15:00-05:00,1.0,-3.542987808379213,0.09546352258610816,1.083327057130125,6,-6,685.030029296875,629.8900146484375,684.9199829101562,629.8300170898438,-0.30029296875,TP
SPY-VOO,SHORT_SPREAD,2025-12-11 10:36:00-05:00,2025-12-11 10:41:00-05:00,5.0,2.3846623932005917,-0.2697072249764353,1.0839751757397216,-6,6,685.760009765625,630.511474609375,685.8099975585938,630.5750122070312,0.081298828125,TP
SPY-VOO,SHORT_SPREAD,2025-12-11 11:03:00-05:00,2025-12-11 11:05:00-05:00,2.0,2.977083981928028,0.018474400956411622,1.0817446274664164,-6,6,685.7949829101562,630.510986328125,685.1699829101562,630.0159912109375,0.780029296875,TP
SPY-VOO,SHORT_SPREAD,2025-12-11 11:08:00-05:00,2025-12-11 11:12:00-05:00,4.0,2.550194842327977,-0.2982132239992608,1.082870755869209,-6,6,685.2249755859375,630.1099853515625,685.2249755859375,630.0599975585938,-0.2999267578125,TP
SPY-VOO,LONG_SPREAD,2025-12-11 11:27:00-05:00,2025-12-11 11:28:00-05:00,1.0,-3.519944574770793,-0.216408637240994,1.079109486094297,6,-6,684.8900146484375,629.760009765625,684.655029296875,629.530029296875,-0.030029296875,TP
SPY-VOO,LONG_SPREAD,2025-12-11 11:32:00-05:00,2025-12-11 11:37:00-05:00,5.0,-2.927793781154559,-0.14574890078887467,1.0792580629379007,6,-6,684.9600219726562,629.8350219726562,685.6343994140625,630.4219970703125,0.5244140625,TP
SPY-VOO,LONG_SPREAD,2025-12-11 11:46:00-05:00,2025-12-11 11:47:00-05:00,1.0,-2.366290744651541,-0.23416657867466606,1.076690700037334,6,-6,686.8699951171875,631.5999755859375,686.4199829101562,631.1599731445312,-0.06005859375,TP
SPY-VOO,LONG_SPREAD,2025-12-11 12:15:00-05:00,2025-12-11 12:16:00-05:00,1.0,-2.235152546011473,0.2836375660633835,1.0785780300336143,6,-6,686.72998046875,631.4500122070312,686.989990234375,631.739990234375,-0.1798095703125,TP
